program_id,program_name,pdf,Address,City,Zip
000000401041,MAIZE MANOR PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000401041_2025-01-13_ANNUAL.pdf,3901 MAIZE RD,COLUMBUS,43224
000000500116,MAKING A DIFFERENCE 2,https://childcaresearch.ohio.gov//pdf/000000500116_2024-07-22_ANNUAL.pdf,347 S. REYNOLDS ROAD,TOLEDO,43615
000000100254,MALVERN LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000100254_2024-12-11_ANNUAL.pdf,301 W MAIN STREET,MALVERN,44644
000000300596,MAMA STINE'S FAMILY CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000300596_2024-02-08_ANNUAL.pdf,11212 MILES AVE,CLEVELAND,44105
002180018238,MANCHESTER HEAD START,https://childcaresearch.ohio.gov//pdf/002180018238_2024-11-19_ANNUAL.pdf,130 WAYNE FRYE DR.,MANCHESTER,45144
000000302904,MANDEL JCC PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000302904_2024-01-30_ANNUAL.pdf,26001 S WOODLAND RD,BEACHWOOD,44122
000000400790,MANDY'S DAYCARE OF LONDON,https://childcaresearch.ohio.gov//pdf/000000400790_2024-11-21_ANNUAL.pdf,15 E. SECOND ST,LONDON,43140
000000400204,MANGO'S PLACE,https://childcaresearch.ohio.gov//pdf/000000400204_2024-07-10_ANNUAL.pdf,5600 RINGS ROAD,DUBLIN,43016
002210024536,MANGO'S PLACE,https://childcaresearch.ohio.gov//pdf/002210024536_2025-01-15_ANNUAL.pdf,6261 ALBANY WAY DR,WESTERVILLE,43081
002230028073,MANGO'S PLACE-POWELL,https://childcaresearch.ohio.gov//pdf/002230028073_2024-07-18_ANNUAL.pdf,3967 PRESIDENTIAL PARKWAY,POWELL,43065
000000402301,MANSFIELD 1ST EPC PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402301_2024-12-17_ANNUAL.pdf,399 S TRIMBLE RD,MANSFIELD,44906
000000409048,"MANSFIELD AREA Y, ONTARIO CHILD CARE",https://childcaresearch.ohio.gov//pdf/000000409048_2024-02-06_ANNUAL.pdf,1745 WALKER LAKE RD,MANSFIELD,44906
000000301748,MAPLE CITY CHRISTIAN PRE-SCHOOL,https://childcaresearch.ohio.gov//pdf/000000301748_2024-10-02_ANNUAL.pdf,2755 US-250,NORWALK,44857
002180017416,MAPLE HEIGHTS CREATIVE PLAYROOMS,https://childcaresearch.ohio.gov//pdf/002180017416_2024-12-23_ANNUAL.pdf,16574 BROADWAY AVENUE,MAPLE HEIGHTS,44137
000000106240,MARANATHA PRESCHOOL PARK,https://childcaresearch.ohio.gov//pdf/000000106240_2024-10-10_ANNUAL.pdf,1424 KILLIAN RD,AKRON,44312
000000501488,MARIA EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000501488_2024-09-11_ANNUAL.pdf,4651 MONROE ST,TOLEDO,43623
000000408209,MARIAN CLARK CENTER,https://childcaresearch.ohio.gov//pdf/000000408209_2024-08-27_ANNUAL.pdf,1183 BELLFONTAINE AVE,MARION,43302
000000200129,MARIEMONT COMMUNITY CHURCH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000200129_2023-10-20_ANNUAL.pdf,3908 PLAINVILLE RD,CINCINNATI,45227
000000503069,MARILYN'S LIFELONG EDUCATIONAL CENTER,https://childcaresearch.ohio.gov//pdf/000000503069_2024-10-18_ANNUAL.pdf,15100 BIRCHAVEN,FINDLAY,45840
000000400234,MARION FAMILY YMCA,https://childcaresearch.ohio.gov//pdf/000000400234_2024-10-21_ANNUAL.pdf,645 BARKS RD EAST,MARION,43302
002220026714,MARION FAMILY YMCA CHILDCARE AT HAYES,https://childcaresearch.ohio.gov//pdf/002220026714_2024-10-03_ANNUAL.pdf,750 SILVER ST,MARION,43302
000000300828,MARKET SQUARE HORIZON EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/000000300828_2024-01-12_ANNUAL.pdf,2500 WEST 25TH STREET,CLEVELAND,44113
000000503232,MARKET STREET HEAD START,https://childcaresearch.ohio.gov//pdf/000000503232_2024-11-14_ANNUAL.pdf,1100 W. MARKET STREET,LIMA,45805
000000100675,MARTINS DAY CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000100675_2024-09-26_ANNUAL.pdf,14027 CHURCH RD,ORRVILLE,44667
000000100593,MARTINS FERRY CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000100593_2024-02-07_ANNUAL.pdf,710 SOUTH ZANE HIGHWAY,MARTINS FERRY,43935
002220026776,MARY POPPINS DAYCARE & NANNY SERVICES,https://childcaresearch.ohio.gov//pdf/002220026776_2024-10-11_ANNUAL.pdf,5702 W ALEXIS RD,SYLVANIA,43560
000000400943,MARY'S LITTLE LAMB CHILD INTERACTIVE LEARNING ACADEMY,https://childcaresearch.ohio.gov//pdf/000000400943_2024-03-06_ANNUAL.pdf,1800 PARSONS AVE,COLUMBUS,43207
000000401183,MARYLAND ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000401183_2024-12-16_ANNUAL.pdf,2754 MARYLAND AVE.,BEXLEY,43209
002220027161,MARYMAC CHILD DEVELOPMENT,https://childcaresearch.ohio.gov//pdf/002220027161_2024-09-16_ANNUAL.pdf,3996 WARRENSVILLE CENTER ROAD,WARRENSVILLE HEIGHTS,44122
000000303628,MARYMOUNT CHILD CARE CENTER AT JENNINGS,https://childcaresearch.ohio.gov//pdf/000000303628_2024-12-16_ANNUAL.pdf,10204 GRANGER RD,GARFIELD HTS,44125
000000100293,MASSILLON YMCA AT LOHR ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000100293_2024-10-02_ANNUAL.pdf,5300 RICHVILLE DR SW,NAVARRE,44662
000000104855,MASSILLON YMCA CHILD CARE AT MASSILLON YMCA,https://childcaresearch.ohio.gov//pdf/000000104855_2024-08-07_ANNUAL.pdf,131 TREMONT AVE SE,MASSILLON,44646
000000100146,MASSILLON YMCA CHILD CARE AT WHITTIER ELEM.,https://childcaresearch.ohio.gov//pdf/000000100146_2024-10-09_ANNUAL.pdf,1212 10TH ST. NE,MASSILLON,44646
000000401197,MATAMORAS EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000401197_2024-08-27_ANNUAL.pdf,1000 STOVER DRIVE,NEW MATAMORAS,45767
000000400617,MATTIE B. JAMES CENTER,https://childcaresearch.ohio.gov//pdf/000000400617_2024-10-31_ANNUAL.pdf,969-999 CRUPPER ROAD,COLUMBUS,43229
000000403106,MAYWOOD LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000403106_2025-01-02_ANNUAL.pdf,1029 S BROAD ST,LANCASTER,43130
002220026272,MCFYMCA CHILD CARE,https://childcaresearch.ohio.gov//pdf/002220026272_2023-12-28_ANNUAL.pdf,1425 NEWARK ROAD,ZANESVILLE,43701
002170014354,MCKIE RECREATION CENTER,https://childcaresearch.ohio.gov//pdf/002170014354_2024-07-15_ANNUAL.pdf,1655 CHASE AVE,CINCINNATI,45223
000000106756,MCKINLEY EARLY CHILDHOOD CENTER #2,https://childcaresearch.ohio.gov//pdf/000000106756_2024-11-04_ANNUAL.pdf,2529 ROMIG ROAD,AKRON,44320
000000107076,MCKINLEY EARLY CHILDHOOD CENTER #3,https://childcaresearch.ohio.gov//pdf/000000107076_2024-12-04_ANNUAL.pdf,440 VERNON ODOM BLVD,AKRON,44307
002180017774,MCKINLEY EARLY CHILDHOOD CENTER #4,https://childcaresearch.ohio.gov//pdf/002180017774_2024-09-26_ANNUAL.pdf,792 E WATERLOO RD,AKRON,44306
000000304692,MCMILLAN EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000304692_2024-09-24_ANNUAL.pdf,1941 S TAYLOR RD,CLEVELAND HTS,44118
000000401037,MEADOW PARK CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000401037_2024-08-22_ANNUAL.pdf,2425 BETHEL RD,COLUMBUS,43220
000000409802,MEADOW VIEW CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000409802_2024-10-15_ANNUAL.pdf,6750 RAIDERS ROAD,FRAZEYSBURG,43822
000000401211,MEDILL COMMUNITY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000401211_2024-09-26_ANNUAL.pdf,1160 SHERIDAN DR,LANCASTER,43130
000000300323,MEDINA WEEKDAY PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000300323_2024-10-30_ANNUAL.pdf,4747 FOOTE ROAD,MEDINA,44256
002220027094,MEDO CHILDCARE LLC,https://childcaresearch.ohio.gov//pdf/002220027094_2024-11-07_ANNUAL.pdf,1033 OLD HENDERSON RD,COLUMBUS,43220
000000407596,MEMORIAL PRESBYTERIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000407596_2024-10-30_ANNUAL.pdf,343 W ANKENEY MILL ROAD,XENIA,45385
000000300454,MENTOR CO-OPERATIVE PRESCHOOL INC,https://childcaresearch.ohio.gov//pdf/000000300454_2024-10-15_ANNUAL.pdf,7271 LAKESHORE BOULEVARD,MENTOR,44060
000000300694,MENTOR UNITED METHODIST PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000300694_2024-02-12_ANNUAL.pdf,8600 MENTOR AVE,MENTOR,44060
000000300164,MERRICK HOUSE SETTLEMENT & DAY NURSERY,https://childcaresearch.ohio.gov//pdf/000000300164_2024-11-04_ANNUAL.pdf,1050 STARKWEATHER AVE,CLEVELAND,44113
000000201262,"MERRIE TIME CHRISTIAN KINDERGARTEN & NURSERY SCHOOL,",https://childcaresearch.ohio.gov//pdf/000000201262_2024-07-09_ANNUAL.pdf,5825 BURKHARDT RD,DAYTON,45431
000000100246,MERRY GO ROUND THE CLOCK LLC,https://childcaresearch.ohio.gov//pdf/000000100246_2024-09-18_ANNUAL.pdf,1676 PORTAGE RD.,WOOSTER,44691
000000401281,MERRY MOPPET EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000401281_2024-07-16_ANNUAL.pdf,2701 HARD RD,COLUMBUS,43235
000000400190,MESSIAH CHRISTIAN SCHOOL,https://childcaresearch.ohio.gov//pdf/000000400190_2024-09-20_ANNUAL.pdf,1200 WAGGONER ROAD,REYNOLDSBURG,43068
000000401287,METHODIST CREATIVE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000401287_2024-10-09_ANNUAL.pdf,207 S COURT ST,MARYSVILLE,43040
000000300170,METHODIST PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000300170_2024-10-08_ANNUAL.pdf,20 S FRANKLIN ST,CHAGRIN FALLS,44022
002220026510,METIME LEARNING ENRICHMENT PROGRAM,https://childcaresearch.ohio.gov//pdf/002220026510_2023-10-12_ANNUAL.pdf,1416 W. RIVERVIEW AVE,DAYTON,45416
002170016121,MI'KING'S & QUEEN'S HOUSE OF CARE,https://childcaresearch.ohio.gov//pdf/002170016121_2024-08-14_ANNUAL.pdf,1831 W.BANCROFT,TOLEDO,43606
000000407592,MIAMI COUNTY YMCA ALEXANDER-DAVIS CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000407592_2025-01-14_ANNUAL.pdf,300 W HIGH STREET,PIQUA,45356
000000204488,MIAMI UNIVERSITY - CAMPUS KIDS,https://childcaresearch.ohio.gov//pdf/000000204488_2024-10-08_ANNUAL.pdf,1601 UNIVERSITY BOULEVARD,HAMILTON,45011
000000205564,MIAMI UNIVERSITY CHILD DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/000000205564_2024-10-31_ANNUAL.pdf,401 WESTERN COLLEGE DR,OXFORD,45056
000000206123,MIAMI VALLEY CDC - MIAMI VIEW,https://childcaresearch.ohio.gov//pdf/000000206123_2023-12-12_ANNUAL.pdf,830 W. FIFTH STREET,DAYTON,45402
000000401305,MIAMI VALLEY CDC- EARLY CHILDHOOD EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/000000401305_2024-10-22_ANNUAL.pdf,1001 E. JOHN STREET,SPRINGFIELD,45505
002200022464,MIAMI VALLEY CDC- FULTON,https://childcaresearch.ohio.gov//pdf/002200022464_2024-08-28_ANNUAL.pdf,631 S. YELLOW SPRINGS STREET,SPRINGFIELD,45506
000000207424,MIAMI VALLEY CDC- MAD RIVER,https://childcaresearch.ohio.gov//pdf/000000207424_2025-01-14_ANNUAL.pdf,801 OLD HARSHMAN ROAD,RIVERSIDE,45431
000000207302,MIAMI VALLEY CDC- MIAMISBURG,https://childcaresearch.ohio.gov//pdf/000000207302_2024-10-10_ANNUAL.pdf,4400 MEDLAR ROAD,MIAMISBURG,45342
002220026449,MIAMI VALLEY CDC- OUR LADY OF THE ROSARY,https://childcaresearch.ohio.gov//pdf/002220026449_2024-12-10_ANNUAL.pdf,40 NOTRE DAME AVENUE,DAYTON,45404
000000206114,MIAMI VALLEY CDC- TWIN TOWERS,https://childcaresearch.ohio.gov//pdf/000000206114_2024-12-10_ANNUAL.pdf,517 NOEL COURT,DAYTON,45410
000000207209,MIAMI VALLEY CDC-BEAR ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000207209_2023-11-28_ANNUAL.pdf,545 SCHOOL STREET,MIAMISBURG,45342
000000200344,MIAMI VALLEY CDC-CHARITY KRUEGER FARM DISCOVERY CNTR,https://childcaresearch.ohio.gov//pdf/000000200344_2025-01-14_ANNUAL.pdf,9101 FREDERICK PIKE,DAYTON,45414
000000411126,MIAMI VALLEY CDC-CLARK SCHOOL,https://childcaresearch.ohio.gov//pdf/000000411126_2023-10-17_ANNUAL.pdf,1500 W. JEFFERSON ST,SPRINGFIELD,45506
000000206119,MIAMI VALLEY CDC-DIXIE,https://childcaresearch.ohio.gov//pdf/000000206119_2024-09-05_ANNUAL.pdf,5421 N. DIXIE DRIVE,DAYTON,45414
000000408255,MIAMI VALLEY CDC-FAIRHAVEN,https://childcaresearch.ohio.gov//pdf/000000408255_2024-10-29_ANNUAL.pdf,1501 STATE ROUTE 38 S.E.,LONDON,43149
002180018931,MIAMI VALLEY CDC-FINDLAY,https://childcaresearch.ohio.gov//pdf/002180018931_2024-11-04_ANNUAL.pdf,50 S. FINDLAY STREET,DAYTON,45403
000000200547,MIAMI VALLEY CDC-GOODWILL,https://childcaresearch.ohio.gov//pdf/000000200547_2024-09-27_ANNUAL.pdf,735 E. MAIN STREET,TROTWOOD,45426
000000206826,MIAMI VALLEY CDC-KINGS HIGHWAY,https://childcaresearch.ohio.gov//pdf/000000206826_2024-12-16_ANNUAL.pdf,3805 KINGS HIGHWAY,DAYTON,45406
000000400198,MIAMI VALLEY CDC-MADISON-PLAINS,https://childcaresearch.ohio.gov//pdf/000000400198_2025-01-14_ANNUAL.pdf,47 LINSON ROAD,LONDON,43140
000000206120,MIAMI VALLEY CDC-MARILYN E THOMAS CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000206120_2024-09-19_ANNUAL.pdf,2900 SHILOH SPRINGS ROAD,DAYTON,45426
000000400193,MIAMI VALLEY CDC-MEDWAY,https://childcaresearch.ohio.gov//pdf/000000400193_2024-09-09_ANNUAL.pdf,116 MIDDLE STREET,MEDWAY,45341
000000408300,MIAMI VALLEY CDC-SPRINGFIELD CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000408300_2024-12-02_ANNUAL.pdf,1450 S YELLOW SPRINGS STREET,SPRINGFIELD,45505
000000408177,MIAMI VALLEY CDC-ST. JOSEPH,https://childcaresearch.ohio.gov//pdf/000000408177_2024-11-19_ANNUAL.pdf,819 KENTON STREET,SPRINGFIELD,45505
000000409261,MIAMI VALLEY CDC-TOWN & COUNTRY,https://childcaresearch.ohio.gov//pdf/000000409261_2024-02-07_ANNUAL.pdf,2430 VAN BUREN AVE,SPRINGFIELD,45505
000000400467,"MICHAEL'S ""LIL"" ANGELS",https://childcaresearch.ohio.gov//pdf/000000400467_2023-12-08_ANNUAL.pdf,6161 RADEKIN ROAD,COLUMBUS,43232
000000400785,MICHAEL'S LIL ANGELS EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/000000400785_2023-12-14_ANNUAL.pdf,6153 RADEKIN ROAD,COLUMBUS,43232
002190019748,MICKEY'S LEARNING ACADEMY L.L.C,https://childcaresearch.ohio.gov//pdf/002190019748_2024-01-23_ANNUAL.pdf,1340 PARSONS AVE.,COLUMBUS,43206
000000302707,MIDDLEBURG EARLY EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/000000302707_2024-09-23_ANNUAL.pdf,7171 PEARL RD,MIDDLEBURG HTS,44130
002200023241,MIDDLEBURY KIDS EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002200023241_2025-01-06_ANNUAL.pdf,45 N. CASE AVE,AKRON,44305
000000205202,MIDDLETOWN CHRISTIAN EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000205202_2025-01-16_ANNUAL.pdf,3015 N. UNION ROAD,MIDDLETOWN,45042
002220026269,MILES OF SMILES CHILDCARE LLC,https://childcaresearch.ohio.gov//pdf/002220026269_2024-01-10_ANNUAL.pdf,6718 SAVANNAH AVE,CINNCINNATI,45239
000000400748,MILESTONE LANE,https://childcaresearch.ohio.gov//pdf/000000400748_2024-12-18_ANNUAL.pdf,201 N. GALENA RD.,SUNBURY,43074
002180019031,MILESTONE LANE WESTERVILLE,https://childcaresearch.ohio.gov//pdf/002180019031_2024-07-02_ANNUAL.pdf,141 S. STATE ST.,WESTERVILLE,43081
002170014327,MILESTONES LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002170014327_2024-07-08_ANNUAL.pdf,47 LEXINGTON BLVD,DELAWARE,43015
000000409754,MILESTONES LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000409754_2024-01-10_ANNUAL.pdf,8970 HAZELTON-ETNA ROAD,PATASKALA,43062
002170014328,MILESTONES LEARNING CENTER OF ASHLAND,https://childcaresearch.ohio.gov//pdf/002170014328_2024-09-18_ANNUAL.pdf,1489 MIFFLIN AVE,ASHLAND,44805
000000100052,MILLCREEK CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000100052_2024-02-06_ANNUAL.pdf,44 ESSEX STREET,YOUNGSTOWN,44502
002180018212,MILLENNIUM KIDS LEARNING CENTER LLC,https://childcaresearch.ohio.gov//pdf/002180018212_2024-07-15_ANNUAL.pdf,74 CARNEGIE WAY,WESTCHESTER,45246
000000408832,MILLER MANOR HEAD START,https://childcaresearch.ohio.gov//pdf/000000408832_2024-10-10_ANNUAL.pdf,1130 KINKER DR,WHEELERSBURG,45694
000000409943,MILLERSBURG HEAD START,https://childcaresearch.ohio.gov//pdf/000000409943_2024-12-09_ANNUAL.pdf,224 NORTH CLAY STREET,MILLERSBURG,44654
002170014384,MILLVALE RECREATION CENTER,https://childcaresearch.ohio.gov//pdf/002170014384_2024-09-17_ANNUAL.pdf,3303 BEEKMAN STREET,CINCINNATI,45225
000000408801,MILTON HEAD START CENTER,https://childcaresearch.ohio.gov//pdf/000000408801_2024-01-11_ANNUAL.pdf,3523 FAIRGREENS ROAD,JACKSON,45640
000000408828,MILTON-UNION EARLY CHILDHOOD,https://childcaresearch.ohio.gov//pdf/000000408828_2024-01-18_ANNUAL.pdf,"918 S. MIAMI STREET, SUITE A",WEST MILTON,45383
002170015985,MINI MIRACLES & BEYOND LEARNING ACADEMY LLC,https://childcaresearch.ohio.gov//pdf/002170015985_2024-07-29_ANNUAL.pdf,4674 RIDGE RD,BROOKLYN,44144
000000400152,MINI MIRACLES CHILD CARE CENTER LLC,https://childcaresearch.ohio.gov//pdf/000000400152_2024-08-28_ANNUAL.pdf,1030 SHADY LANE,COLUMBUS,43227
002220026788,MINI MIRACLES III LEARNING ACADEMY,https://childcaresearch.ohio.gov//pdf/002220026788_2024-07-24_ANNUAL.pdf,27701 EUCLID AVE,EUCLID,44132
002180018691,MINI MIRACLES LEARNING ACADEMY,https://childcaresearch.ohio.gov//pdf/002180018691_2024-09-06_ANNUAL.pdf,22656 SHORE CENTER DRIVE,EUCLID,44123
000000300789,MINI MIRACLES LEARNING ACADEMY LLC,https://childcaresearch.ohio.gov//pdf/000000300789_2024-07-16_ANNUAL.pdf,22620 SHORE CENTER DRIVE,EUCLID,44123
000000200802,MINI MIRACLES LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000200802_2024-08-26_ANNUAL.pdf,710 RIDGEWAY AVENUE,CINCINNATI,45229
000000402917,MINI UNIVERSITY INC,https://childcaresearch.ohio.gov//pdf/000000402917_2023-10-10_ANNUAL.pdf,3640 COLONEL GLENN HIGHWAY,DAYTON,45435
000000203824,MINI UNIVERSITY INC,https://childcaresearch.ohio.gov//pdf/000000203824_2024-01-23_ANNUAL.pdf,1816 HARVARD BOULEVARD,DAYTON,45406
000000300679,MINNIE MIRACLES,https://childcaresearch.ohio.gov//pdf/000000300679_2024-11-25_ANNUAL.pdf,715 WEST 30TH STREET,ASHTABULA,44004
000000502457,MIRACLES CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000502457_2024-11-14_ANNUAL.pdf,1209 E HIGH ST,BRYAN,43506
000000100125,"MISS GINA'S PRESCHOOL AND PARENT INVOLVEMENT CENTER,",https://childcaresearch.ohio.gov//pdf/000000100125_2024-07-25_ANNUAL.pdf,2107 VALLEY RD,CUYAHOGA FALLS,44223
000000203693,MISS PAM'S CHILD CARE/PRESCHOOL/KINDERGARTEN,https://childcaresearch.ohio.gov//pdf/000000203693_2024-09-23_ANNUAL.pdf,6710 GOSHEN ROAD,GOSHEN,45122
000000406959,MISS PEGGY'S HOUSE,https://childcaresearch.ohio.gov//pdf/000000406959_2024-02-15_ANNUAL.pdf,60 WARRIOR DRIVE,VINCENT,45784
000000407396,MISS PEGGY'S HOUSE - MARIETTA SITE,https://childcaresearch.ohio.gov//pdf/000000407396_2024-10-30_ANNUAL.pdf,215 FEARING STREET,MARIETTA,45750
000000410412,MISS PEGGY'S HOUSE BELPRE SITE,https://childcaresearch.ohio.gov//pdf/000000410412_2024-07-30_ANNUAL.pdf,127 LEE STREET,BELPRE,45714
000000106194,MISS SYD'S NURSERY SCHOOL INC,https://childcaresearch.ohio.gov//pdf/000000106194_2024-10-15_ANNUAL.pdf,455 E 39 STREET,SHADYSIDE,43947
000000405366,MOCK ROAD UNIVERSITY ANNEX (MRUA),https://childcaresearch.ohio.gov//pdf/000000405366_2024-10-23_ANNUAL.pdf,1911 OAKLAND PARK AVENUE,COLUMBUS,43224
000000502498,MOM'S HOUSE,https://childcaresearch.ohio.gov//pdf/000000502498_2024-09-03_ANNUAL.pdf,2505 FRANKLIN AVE,TOLEDO,43610
000000504055,MONCLOVA CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000504055_2024-02-09_ANNUAL.pdf,7819 MONCLOVA RD,MONCLOVA,43542
000000200089,MONTESSORI CENTER ROOM,https://childcaresearch.ohio.gov//pdf/000000200089_2024-12-09_ANNUAL.pdf,2505 RIVERSIDE DRIVE,CINCINNATI,45202
000000409781,"MONTESSORI CHILDREN'S HOUSE, INC",https://childcaresearch.ohio.gov//pdf/000000409781_2024-12-06_ANNUAL.pdf,950 KING AVE,COLUMBUS,43212
002170014497,MONTESSORI COMMUNITY SCHOOL LLC,https://childcaresearch.ohio.gov//pdf/002170014497_2024-09-20_ANNUAL.pdf,621 COUNTRY CLUB DR,NEWARK,43055
000000101791,MONTESSORI GOOD SHEPHERD PRESCHOOL AT TRINITY LUTHERAN CHURCH,https://childcaresearch.ohio.gov//pdf/000000101791_2024-10-09_ANNUAL.pdf,508 CENTER ST,ASHLAND,44805
002180018966,MONTESSORI KIDS UNIVERSE OF MASON,https://childcaresearch.ohio.gov//pdf/002180018966_2025-01-02_ANNUAL.pdf,"997 READING RD, MASON OH 45040",MASON,45040
002190021023,MONTESSORI LIFE,https://childcaresearch.ohio.gov//pdf/002190021023_2024-12-10_ANNUAL.pdf,10247 VALLEY VIEW RD,MACEDONIA,44056
000000101640,MONTESSORI PRESCHOOL OF COSHOCTON INC,https://childcaresearch.ohio.gov//pdf/000000101640_2024-10-30_ANNUAL.pdf,142 N FOURTH ST,COSHOCTON,43812
000000305466,MONTESSORI SCHOOL OF UNIVERSITY HEIGHTS,https://childcaresearch.ohio.gov//pdf/000000305466_2024-10-24_ANNUAL.pdf,23599 CEDAR RD.,LYNDHURST,44122
000000203660,MONTGOMERY COMMUNITY CHURCH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000203660_2024-11-07_ANNUAL.pdf,11251 MONTGOMERY RD,CINCINNATI,45249
000000403398,MONTGOMERY EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000403398_2024-09-25_ANNUAL.pdf,10580 MONTGOMERY RD,MONTGOMERY,45242
000000200006,MONTGOMERY NURSERY SCHOOL,https://childcaresearch.ohio.gov//pdf/000000200006_2024-01-11_ANNUAL.pdf,8005 PFEIFFER RD,CINCINNATI,45242
000000501858,MONTPELIER NURSERY SCHOOL,https://childcaresearch.ohio.gov//pdf/000000501858_2024-11-01_ANNUAL.pdf,1300 E MAIN ST,MONTPELIER,43543
000000401185,MONTROSE ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000401185_2023-11-06_ANNUAL.pdf,2555 E. MAIN ST.,BEXLEY,43209
000000106621,MONTROSE ZION CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000106621_2024-10-01_ANNUAL.pdf,565 N. CLEVELAND-MASSILLON RD,AKRON,44333
000000400142,MOONLIGHT CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000400142_2023-12-22_ANNUAL.pdf,4656 W. BROAD ST,COLUMBUS,43228
000000101331,MORAVIAN EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000101331_2023-12-07_ANNUAL.pdf,145 S WALNUT ST,GNADENHUTTEN,44629
002210025371,MORNING STAR LEARNING ACADEMY LLC,https://childcaresearch.ohio.gov//pdf/002210025371_2024-08-30_ANNUAL.pdf,1586 E DUBLIN GRANVILLE ROAD,COLUMBUS,43229
000000206168,"MORROW EARLY CHILDHOOD DEVELOPMENT CENTER, INC.",https://childcaresearch.ohio.gov//pdf/000000206168_2024-10-31_ANNUAL.pdf,5275 MORROW COZADDALE RD,MORROW,45152
002220027353,MOSAIC EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002220027353_2024-09-16_ANNUAL.pdf,874 ORCHARD ST,TOLEDO,43609
000000406388,MOTHER'S HELPER CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000406388_2024-02-28_ANNUAL.pdf,2140 E FIFTH AVENUE,COLUMBUS,43219
000000404943,MOTHER'S HELPER CHILD CARE II,https://childcaresearch.ohio.gov//pdf/000000404943_2024-10-23_ANNUAL.pdf,712 E SPRING STREET,COLUMBUS,43203
000000409452,MOUNTVIEW CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000409452_2024-10-10_ANNUAL.pdf,2140 FISHINGER ROAD,COLUMBUS,43221
002170016077,MOZART CHILD CARE,https://childcaresearch.ohio.gov//pdf/002170016077_2023-11-29_ANNUAL.pdf,5039 DORR ST.,TOLEDO,43615
000000100382,"MS. BRITTANY'S PRESCHOOL, LLC",https://childcaresearch.ohio.gov//pdf/000000100382_2023-10-25_ANNUAL.pdf,282 STATE ROUTE 250,ADENA,43901
000000300510,MS. HUNTER'S PRECIOUS ANGELS LLC,https://childcaresearch.ohio.gov//pdf/000000300510_2024-01-30_ANNUAL.pdf,5340 OBERLIN AVE,LORAIN,44053
002190019904,MS. POOH'S PLAY SCHOOL,https://childcaresearch.ohio.gov//pdf/002190019904_2024-08-15_ANNUAL.pdf,3985 LEE RD,CLEVELAND,44128
